progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,desor_z,desor_core,desor_core_z,desor_ext,desor_ext_z,incarc,knowincarc,noincarc,vict
100,1550,1,R_1EECo5i2A8dt4zv,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,7,8,10,9,4,2,5,4,3,5,2,purple,3,2,3,2,2,1,3,3,2,1,1,1,1,1,3,3,3,1,3,3,4,2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,5,5,4,5,2,3,2,2,1,1,2,2,1,1,2,1,2,2,3,3,3,1,2,2,3,3,4,1,1,3,NA,3,3,3,2,3,3,2,1,3,6,4,5,4,6,6,6,5,4,6,3,0,1,0,0,1,0,2,3,NA,2,0,0,0,1,0,0,0,0,-99,1,-99,2,4,1.024,4.006,5.2,6,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1924,2016,iPb9ddba40c5e6a842,B,TRUE,TRUE,TRUE,3,1550,50,32,50,50,50,50,41,57,62,57,55,55,44,61,64,62,47,33,27,81,0,55,65,71,16,31,61,57,56,26,43,50,50,50,16,28,16,22,32,0,61,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,17,40,43,41,25,39,33,63,43,27,30,55,54,62,71,57,59,57,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.77777777777778,1,011001,4,Neutral (4),Favor,2,NA,2,Don't know,Strongly oppose,Oppose,Favor,Favor,Don't know,2,NA,5,1,2,3,2.6,2,1.4142135623730951,0,0,0,1,0,1,3,0,0,1,-0.5657747887326641,55.77777777777778,-0.5713099518485107,55.77777777777778,-0.5686152955985824,0,1,1,0
100,1255,1,R_3y7brHbF76lKqFi,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,6,10,10,10,10,7,4,1,1,1,4,1,Purple,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,4,4,1,5,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,1,3,1,3,2,1,2,3,3,2,1,1,4,4,1,1,1,1,2,2,3,3,2,3,3,3,NA,1,4,1,4,4,4,4,3,4,4,4,6,5,6,6,6,5,5,6,3,1,0,0,1,0,0,2,3,NA,3,1,0,0,0,0,0,0,0,-99,2,-99,2,3,1.904,4.51,5.801,5,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2283,1876,iP9af3ba1f0cb55fc8,B,TRUE,TRUE,TRUE,3,1255,9,64,35,24,85,16,64,25,100,79,2,100,22,21,69,27,36,30,24,78,31,96,93,95,43,50,91,23,15,0,73,62,62,60,26,19,50,28,24,42,33,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,24,59,68,54,0,17,8,83,50,13,15,50,64,65,81,98,50,85,13,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.111111111111114,0,001001,1,Rehab (1),Strongly oppose,4,4,4,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,0,0,1,0,0,1,2,2,0,1,-1.485248965304058,38.111111111111114,-1.4913458986358017,38.111111111111114,-1.4878297005676366,0,0,1,0
100,1387,1,R_3hXxWNJ0JGgzycd,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,NA,NA,NA,4,1,1,2,1,1,9,10,10,10,10,7,3,2,2,1,3,1,Purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP2e271f60d43d2004,A,TRUE,TRUE,TRUE,3,1387,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,010100,1,Rehab (1),Oppose,3,3,3,Favor,Favor,Strongly favor,Strongly favor,NA,NA,NA,NA,3,3,4,4,3.5,0.3333333333333333,0.5773502691896257,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1.735802080924033,100,1.7316731099209344,100,1.732311328160434,0,1,1,1
100,1452,1,R_3gMVmJEoO86CdEj,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,2,2,3,2,2,10,7,10,9,9,5,4,3,2,2,1,2,purple,2,3,3,4,3,3,2,2,2,3,2,1,1,2,2,2,1,3,2,1,3,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,4,4,1,3,2,3,3,2,1,3,2,3,3,2,3,4,4,3,3,3,2,2,3,3,3,2,3,4,4,NA,1,4,1,4,3,3,4,3,3,3,4,5,6,6,6,6,6,6,6,2,1,0,0,1,0,0,3,NA,NA,4,1,0,0,0,0,0,0,0,-99,1,-99,1,4,1.875,2.727,4.358,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,609,694,iPc5afd2d7bad8fd02,A,TRUE,TRUE,TRUE,3,1452,50,100,100,100,100,50,50,100,50,50,50,50,50,50,100,50,100,50,100,50,100,100,100,100,50,50,50,50,0,100,100,0,0,0,100,100,50,50,50,50,100,100,50,50,100,50,100,100,100,0,0,50,50,50,100,50,50,50,100,100,50,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,001001,3,Rehab (3),Strongly oppose,4,1,2.5,Oppose,Favor,Favor,Favor,Favor,Favor,2,2,2,3,3,3,2.5,0.5666666666666667,0.752772652709081,0,0,1,0,0,0,3,3,0,0,-0.8664833244667051,50,-0.8722022111751719,50,-0.8692388745821725,0,0,1,0
100,1006,1,R_7udOERLH6BSSCg9,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,2,1,1,1,2,9,7,10,10,9,5,2,1,1,2,1,2,purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPa870f663972bc9dc,A,TRUE,TRUE,TRUE,3,1006,90,40,50,50,80,50,40,100,50,50,70,40,70,80,70,100,80,70,70,50,70,100,70,70,30,30,60,20,10,40,100,50,80,40,40,60,50,50,80,70,100,80,60,40,70,30,80,70,50,10,10,100,80,30,10,50,20,30,90,70,40,80,80,80,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,001001,3,Rehab (3),Favor,2,1,1.5,Strongly favor,Strongly favor,Favor,Favor,NA,NA,NA,NA,4,4,3,3,3.5,0.3333333333333333,0.5773502691896257,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.34602624338855736,60,-0.35142714695595073,60,-0.3489288340336512,0,0,1,0
100,2302,1,R_11P6hmXMzmQ2vZv,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,NA,NA,NA,4,1,1,1,1,1,9,9,9,9,10,4,3,2,2,1,3,2,purple,1,2,2,3,4,4,3,5,4,3,1,1,1,2,1,2,1,1,4,4,4,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,2,2,1,1,1,1,3,3,3,3,2,1,3,4,3,2,3,1,1,2,3,3,4,1,1,4,NA,3,2,3,2,2,2,2,2,4,4,5,6,4,6,6,6,6,6,6,3,1,0,0,1,0,0,2,2,NA,2,0,1,0,0,0,0,1,0,-99,1,-99,1,3,2.492,4.988,8.281,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,609,435,iP57bd7baf10a15cb2,B,TRUE,TRUE,TRUE,3,2302,99,98,75,75,77,70,NA,95,88,79,76,96,98,77,89,100,75,96,78,92,66,96,75,90,58,57,88,75,50,77,100,49,38,37,43,95,42,76,54,58,95,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,73,95,92,72,84,93,50,96,67,15,86,91,91,93,93,97,97,93,33,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.44444444444444,1,110001,4,Neutral (4),Oppose,3,3,3,Favor,Favor,Strongly favor,Favor,Favor,Favor,2,2,3,3,4,3,2.8333333333333335,0.3,0.5477225575051661,0,1,0,0,0,1,2,2,0,1,0.8741564689168776,83.44444444444444,0.8695010591580012,83.44444444444444,0.8709091499189932,1,1,0,0
100,1315,1,R_6gviAMX2iZjxjwf,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,2,4,4,4,4,8,6,6,6,8,2,1,4,4,4,2,4,Purple,3,6,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,5,1,1,4,5,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,6,7,7,7,3,3,1,4,4,4,1,4,1,1,2,4,3,4,4,1,1,1,1,1,3,3,3,1,4,2,4,NA,1,4,1,4,2,2,4,3,3,4,6,6,5,6,6,6,6,6,6,1,0,1,0,1,0,0,3,NA,NA,3,0,1,0,0,0,0,0,0,-99,1,-99,1,4,1.555,3.878,4.655,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,712,125,iPfab169484005fd5a,A,TRUE,TRUE,TRUE,3,1315,50,50,50,50,50,50,30,50,50,40,40,0,50,50,50,50,50,50,50,50,50,50,20,50,0,20,50,50,10,50,50,30,0,10,50,50,50,50,30,30,20,60,20,20,50,50,50,50,50,50,50,50,50,50,50,50,30,10,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,001010,6,Punish (6),Strongly favor,1,2,1.5,Strongly oppose,Strongly oppose,Strongly oppose,Strongly oppose,Oppose,Oppose,1,1,1,1,1,1,1,1.0666666666666669,1.0327955589886444,1,0,0,0,0,0,3,2,0,1,-1.2308032812214085,45.55555555555556,-1.1036577952726037,43,-1.2334559029661374,0,0,1,0
100,24658,1,R_1s7wfjtddalfTPh,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,2,2,2,1,10,10,10,9,10,2,2,4,1,2,2,3,purple,3,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,1,6,1,3,1,2,2,3,1,3,1,3,1,1,4,4,4,4,3,1,4,2,3,3,4,4,2,4,NA,4,4,1,4,4,4,4,3,4,2,4,6,5,6,6,6,5,5,6,1,0,1,0,1,0,0,3,NA,NA,2,1,0,0,0,0,0,1,0,-99,1,-99,1,4,2.8,6.169,7.104,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,115,188,iPe380e919ce767ad6,C,TRUE,TRUE,TRUE,3,24658,54,100,100,100,100,84,70,97,77,65,95,0,93,92,83,100,90,95,62,92,2,93,100,100,19,40,14,80,68,86,92,44,62,92,75,78,20,98,39,24,93,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,100,85,77,79,96,92,88,100,2,100,0,66,79,63,100,87,66,72,100,2,0,78.36363636363636,1,010001,6,Punish (6),Favor,2,2,2,Strongly oppose,Strongly favor,Favor,Oppose,Favor,Favor,2,2,1,4,3,2,2.3333333333333335,1.6,1.2649110640673518,0,1,0,0,0,0,2,4,0,0,0.6097222145913136,80.44444444444444,0.7132685398922349,78.36363636363636,0.6065496040645423,0,1,1,0
100,1773,1,R_5bSbuDUYSyBMJAl,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,NA,NA,NA,4,1,1,2,1,1,9,7,10,10,10,2,5,2,2,1,2,1,purple,2,2,2,2,2,3,2,6,1,2,1,1,3,1,1,1,1,1,2,3,4,1,2,4,2,1,1,1,3,1,2,3,2,1,2,3,2,2,2,2,6,2,1,6,2,3,1,1,2,1,3,2,3,3,2,2,1,3,3,4,4,4,3,2,3,3,4,1,1,4,NA,3,2,4,2,3,3,3,3,3,4,4,5,5,6,6,6,5,5,6,3,0,1,0,0,1,0,2,3,NA,3,0,1,0,0,0,0,0,0,-99,5,Christian. Raised in Baptist family but not very religious.,NA,3,1.741,4.208,5.196,4,2,1,0,0,0,-99,1,0,0,0,0,0,-99,2867,2882,iP598754c65a6214b6,C,TRUE,TRUE,TRUE,3,1773,90,92,90,95,94,92,80,95,93,93,80,90,98,96,87,92,97,85,85,98,75,99,94,99,80,88,98,95,95,94,90,95,93,93,80,49,75,82,77,70,81,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,97,95,98,85,90,96,97,98,50,90,63,94,80,95,95,95,96,100,90,90,90,95.45454545454544,1,010010,6,Punish (6),Don't know,NA,2,2,Favor,Favor,Strongly favor,Strongly favor,Favor,Favor,2,2,3,3,4,4,3,0.26666666666666666,0.5163977794943222,1,0,0,0,0,1,3,2,0,0,1.499230680433966,94.88888888888889,1.4654991882088877,95.45454545454544,1.4958067642747424,0,1,1,0
100,1290,1,R_5XdIxqdqlfhK3od,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,4,-99,1,10,10,10,10,10,1,1,4,3,1,1,4,purple,4,2,3,6,2,1,1,1,1,1,1,1,1,2,1,2,1,2,4,4,4,4,1,1,4,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,7,1,1,7,3,3,3,1,3,1,3,1,1,1,1,1,4,4,1,1,1,1,1,3,3,3,4,1,1,4,NA,4,1,4,1,1,1,1,3,3,3,4,4,4,6,6,6,4,4,6,1,1,0,0,1,0,0,1,NA,2,3,0,1,0,0,0,0,0,0,-99,6,-99,2,1,1.008,3.44,4.548,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1861,1864,iP6e9be06c4436d33a,C,TRUE,TRUE,TRUE,3,1290,50,31,38,6,0,25,0,11,20,0,0,62,18,19,19,29,10,31,29,100,58,65,39,66,19,40,73,3,0,92,95,22,14,0,79,90,9,76,69,41,85,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,92,50,4,62,97,40,50,26,0,0,11,41,76,0,95,100,39,11,4,8,20,30.272727272727273,1,110010,7,Punish (7),Strongly favor,1,1,1,Strongly oppose,Oppose,Strongly favor,Strongly oppose,Favor,Favor,2,2,1,2,4,1,2,2.2666666666666666,1.505545305418162,1,0,0,0,1,0,3,3,0,1,-1.8932032025935963,31.444444444444443,-1.8385292747819493,30.272727272727273,-1.8956686818460735,1,1,0,0
100,1110,1,R_5I5Z5fTGo2G2Uwi,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,2,3,3,2,3,9,9,9,9,9,1,2,3,3,3,2,3,Purple,2,2,3,4,4,1,2,1,1,2,3,2,2,2,1,2,2,2,3,1,1,4,4,3,2,1,2,1,3,1,2,2,1,2,2,2,1,1,1,4,6,4,4,4,3,2,3,2,2,2,4,2,1,1,1,2,1,5,1,1,1,5,3,2,1,1,2,3,3,2,NA,1,3,1,3,2,2,3,3,3,3,5,6,5,6,6,6,5,6,6,1,1,0,0,1,0,0,1,NA,2,3,1,0,0,0,0,0,0,0,-99,1,-99,1,1,1.526,3.931,5.534,4,2,0,1,0,0,-99,0,0,1,0,0,0,-99,2168,493,iPd6f761fd01ad1a39,C,TRUE,TRUE,TRUE,3,1110,65,100,65,63,83,62,45,84,84,26,74,10,27,62,54,92,84,60,64,50,15,43,31,87,20,30,68,32,0,82,49,11,17,11,84,69,28,79,17,4,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,81,65,28,71,87,100,74,97,32,72,18,28,70,22,68,32,71,70,20,24,22,56,1,100001,7,Punish (7),Favor,2,2,2,Oppose,Oppose,Oppose,Oppose,Oppose,Oppose,1,1,2,2,2,2,1.6666666666666667,0.26666666666666666,0.5163977794943222,0,0,1,0,1,0,3,3,0,1,-0.5542090758198165,52.77777777777778,-0.7275424711142772,56,-0.5570528502530597,1,0,1,0
100,1898,1,R_6FhWCAXPw1IRdbf,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,9,10,10,10,4,2,2,2,2,5,5,purple,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,4,4,4,2,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,2,3,2,2,2,3,3,3,3,1,2,2,3,3,3,3,3,3,2,2,3,3,3,2,2,3,NA,3,2,2,2,3,3,3,2,4,4,4,6,4,6,6,6,5,6,6,3,0,0,1,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,6,-99,2,1,2.101,5.072,5.624,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1805,547,iP4da9ffd71004b5a8,C,TRUE,TRUE,TRUE,3,1898,50,100,50,50,50,50,50,100,50,50,100,50,50,50,50,50,100,82,100,100,50,100,100,100,0,50,100,50,50,50,50,50,100,100,0,100,0,0,50,0,50,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,50,100,100,100,100,100,0,100,0,50,100,80,100,100,100,100,100,50,50,75.63636363636364,0,001001,4,Neutral (4),Favor,2,NA,2,Favor,Favor,Favor,Don't know,Favor,Favor,2,2,3,3,3,5,3,2.1666666666666665,1.4719601443879744,0,0,1,0,0,0,2,2,0,1,0.4677793742972738,70.22222222222223,0.1809206964681425,75.63636363636364,0.46464686573312775,0,0,1,0
100,1195,1,R_1eJhL91xsSdwUtr,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,2,10,10,10,10,10,6,1,1,1,1,1,2,purple,1,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,4,4,4,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,6,7,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,3,3,3,1,1,1,4,NA,1,1,1,1,1,1,1,3,1,1,5,6,4,6,6,6,6,6,6,1,1,0,0,1,0,0,1,NA,2,5,1,0,0,0,0,0,0,0,-99,1,-99,2,4,2.746,5.109,5.872,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2867,2978,iP6298df8755772d40,B,TRUE,TRUE,TRUE,3,1195,67,81,85,83,100,68,17,88,79,81,83,86,79,88,28,84,95,89,16,98,7,85,20,93,8,15,95,92,17,80,87,84,81,88,77,29,53,83,88,20,90,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,79,86,83,87,12,88,90,20,89,8,80,100,89,90,88,76,84,5,90,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.88888888888889,0,001001,2,Rehab (2),Strongly favor,1,1,1,Strongly favor,Strongly favor,Strongly favor,Favor,Oppose,Oppose,1,1,4,4,4,3,2.8333333333333335,0.3,0.5477225575051661,0,0,1,0,1,0,5,5,0,1,0.7931964785269434,81.88888888888889,0.7884916047239001,81.88888888888889,0.7899720325003342,0,0,1,0
