progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,incarc,knowincarc,vict,incarc_bin,noincarc_bin,knowincarc_bin,vict_bin,q15_1_1_to_5,q15_2_1_to_5,q15_3_1_to_5,q15_4_1_to_5,q15_5_1_to_5,gov_attn,vote2020,willvote
34,1187,0,R_1BOu9hnEItlkfOF,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,8,8,9,10,9,1,1,4,2,2,4,5,Purple,2,2,3,3,3,2,1,1,2,1,1,1,1,1,1,3,1,3,4,3,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP155f266117fe2c49,A,TRUE,TRUE,TRUE,3,1187,50,80,50,50,50,50,10,50,50,50,50,40,50,50,50,50,80,50,80,70,50,100,60,100,10,10,60,50,0,50,50,50,0,0,50,50,50,50,50,20,50,50,50,20,50,50,50,100,80,50,10,50,50,50,50,80,0,0,50,50,0,50,80,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,0,001001,7,Punish (7),Strongly favor,1,4,2.5,Strongly oppose,Favor,Favor,Don't know,Favor,Favor,2,2,1,3,3,5,2.6666666666666665,2.7,1.6431676725154984,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,3,3,4,5,4,NA,NA,NA
30,877,0,R_1YypOuxQDeX5NT1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,4,2,1,1,1,1,9,10,10,10,9,4,5,3,3,2,1,3,Purple,2,3,3,4,2,3,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP66b8cf5f19bd630f,B,TRUE,TRUE,TRUE,3,877,98,99,98,98,96,98,78,96,77,50,50,50,95,97,50,98,98,50,86,79,50,96,50,100,50,50,87,64,47,93,77,99,96,100,50,51,50,50,50,50,64,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,82,98,99,95,33,75,50,50,50,50,59,75,100,100,95,98,100,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.81818181818181,0,001001,4,Neutral (4),Don't know,NA,1,1,Oppose,Oppose,Favor,Oppose,NA,NA,NA,NA,2,2,3,2,2.25,0.25,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,4,5,5,5,4,NA,NA,NA
23,1979,0,R_1mmtLlXQRqgRiAV,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,NA,NA,NA,4,1,1,1,1,1,7,6,7,8,7,3,1,2,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP2d5a2d45369df462,C,TRUE,FALSE,TRUE,2,1979,50,50,50,50,55,50,50,45,100,50,46,77,65,71,56,50,75,35,50,72,50,86,78,100,36,40,81,24,13,55,100,50,50,50,34,0,50,0,0,0,56,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,50,100,50,59,100,88,0,100,0,49,71,62,73,100,50,100,50,50,50,56.61538461538461,1,001110,5,Punish (5),Strongly favor,1,2,1.5,Favor,Favor,Don't know,Favor,NA,NA,NA,NA,3,3,5,3,3.5,2.25,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,2,1,2,3,2,NA,NA,NA
42,2645,0,R_3LtFN2qBzUre209,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,10,10,10,10,6,5,1,1,1,2,2,Purple,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,7,7,7,7,7,1,4,1,1,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP94a1ab73af68ef5a,C,TRUE,TRUE,TRUE,3,2645,100,100,100,100,50,100,90,100,100,100,100,100,100,100,100,100,100,100,25,100,14,100,82,100,20,80,100,100,100,10,100,100,100,100,0,0,50,0,20,0,65,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,83,100,80,75,100,100,80,0,100,0,50,67,100,100,100,100,100,100,100,100,100,0,001001,2,Rehab (2),Don't know,NA,2,2,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,Favor,2,2,4,4,4,3,3.1666666666666665,0.16666666666666666,0.408248290463863,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,4,5,5,5,5,NA,NA,NA
30,423413,0,R_18IqrsET4QDz4n8,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,4,8,7,8,8,7,4,2,2,4,3,2,2,purple,3,3,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPa1b78db55ef5761e,C,TRUE,TRUE,TRUE,3,423413,10,59,50,50,50,50,50,85,50,50,50,32,65,76,64,34,71,63,50,62,34,94,41,97,0,4,50,50,26,19,49,50,50,62,1,50,42,12,38,5,34,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,65,50,50,69,50,68,99,69,0,89,0,35,80,50,75,84,50,50,47,50,50,54.53846153846154,1,001100,4,Neutral (4),Favor,2,2,2,Favor,Strongly oppose,Oppose,Favor,NA,NA,NA,NA,3,1,2,3,2.25,0.9166666666666666,0.957427107756338,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,3,2,3,3,2,NA,NA,NA
38,109331,0,R_3v1Hcjew0eil4js,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,1,1,3,9,7,10,9,9,5,2,3,2,4,3,2,purple,5,5,6,4,4,4,4,5,4,5,1,2,1,1,1,1,3,1,4,3,4,2,5,4,2,3,3,1,1,1,2,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP5eb056c7f22428c5,C,TRUE,TRUE,TRUE,3,109331,50,50,50,50,50,50,54,80,76,50,24,24,50,55,51,72,65,40,75,75,50,85,60,100,25,0,15,61,10,50,69,50,50,50,50,64,40,50,50,40,69,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,81,75,60,80,65,85,76,83,0,80,0,44,66,60,80,66,40,60,50,50,50,49.46153846153846,0,001001,3,Rehab (3),Favor,2,3,2.5,Oppose,Favor,Strongly oppose,Favor,Oppose,Don't know,1,NA,2,3,1,3,2,0.6666666666666666,0.816496580927726,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,4,2,5,4,4,NA,NA,NA
17,842,0,R_6fChMkyoetpBNKZ,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPdb97dc1189273725,B,TRUE,FALSE,TRUE,2,842,80,80,80,100,100,80,50,100,90,80,80,100,50,50,100,70,84,50,50,60,50,90,84,75,100,50,15,100,100,50,50,91,80,100,50,100,50,60,84,100,80,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,100,70,100,80,89,50,50,50,100,0,90,84,80,90,80,90,95,50,80,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,001100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA
38,6957,0,R_1QFpwpgMfhJzFMZ,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,2,2,9,10,9,10,8,7,5,1,3,2,5,2,Purple,1,2,1,4,2,3,4,5,4,6,1,1,1,2,1,3,3,1,3,4,4,5,4,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP6cb169d9e218939b,B,TRUE,TRUE,TRUE,3,6957,41,86,87,72,100,88,13,32,36,67,35,2,32,92,91,100,27,100,100,100,100,100,80,100,0,82,100,68,21,100,100,9,10,7,56,0,42,100,63,21,37,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,84,95,100,53,19,25,98,0,56,32,63,100,100,98,90,100,100,0,100,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72727272727273,1,010001,1,Rehab (1),Don't know,NA,NA,NA,Strongly favor,Oppose,Favor,Favor,Favor,Don't know,2,NA,4,2,3,3,2.8,0.8,0.8944271909999159,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,1,0,4,5,4,5,3,NA,NA,NA
18,5546,0,R_7QzxzJ3RNgRtXCJ,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP8b3ada6f7007f529,A,TRUE,FALSE,TRUE,2,5546,50,50,50,50,50,50,50,50,50,50,70,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,001001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
49,25412,0,R_6gPCA7m4rRH8kE1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,9,10,10,10,4,3,1,1,1,1,2,purple,1,1,1,2,2,1,2,6,2,2,1,3,1,1,3,1,1,1,3,4,4,2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,6,1,4,2,1,1,3,2,2,1,3,1,1,5,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP34706d68545b6487,C,TRUE,TRUE,TRUE,3,25412,100,100,100,93,100,91,75,100,91,100,100,100,90,93,83,95,95,74,19,95,45,97,97,100,6,65,93,96,70,50,96,100,100,100,41,16,39,7,8,4,67,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,92,89,96,96,82,93,86,75,0,100,0,57,90,95,100,100,89,84,94,100,100,90.3076923076923,0,001001,4,Neutral (4),Oppose,3,1,2,Strongly favor,Strongly favor,Strongly favor,Favor,Don't know,Favor,NA,2,4,4,4,3,3.4,0.7,0.8366600265340756,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,4,4,5,5,5,NA,NA,NA
